iteration,sbm_val,SHAP_deepwalk_cos,SHAP_deepwalk_dist,SHAP_n2v_homophily_cos,SHAP_n2v_homophily_dist,SHAP_crosswalk_cos,SHAP_crosswalk_dist,SHAP_louvain_density,SHAP_infomap_density,SHAP_sbm_density,SHAP_leiden_density,SHAP_surprise_density,SHAP_significance_density,SHAP_pr_u,SHAP_pr_v,SHAP_ppr_u,SHAP_ppr_v,SHAP_lcc_u,SHAP_lcc_v,SHAP_and_u,SHAP_and_v,SHAP_dc_u,SHAP_dc_v,SHAP_katz_u,SHAP_katz_v,SHAP_sp,SHAP_jc,SHAP_aa,SHAP_cn,SHAP_pa,SHAP_ra
6,0.2,0.16557571291923523,0.16675622761249542,0.3011223077774048,0.12227825075387955,0.2248350977897644,0.12940090894699097,0.28845030069351196,0.030121032148599625,0.0915139764547348,0.027413900941610336,0.5070528388023376,0.3005000948905945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31322458386421204,0.09097933769226074,0.0023172844666987658,0.08202096074819565,0.17645813524723053
6,0.1,0.19554883241653442,0.14604820311069489,0.1452721804380417,0.20135562121868134,0.19680796563625336,0.13719668984413147,0.22266535460948944,0.05643141269683838,0.1585719734430313,0.051921065896749496,0.6726028323173523,0.509087085723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003035004483535886,0.11504680663347244,0.10360835492610931,0.032250482589006424,0.23630249500274658,0.24531656503677368
6,0.0,0.19419875741004944,0.18759194016456604,0.14085792005062103,0.1523646116256714,0.1761815994977951,0.10178635269403458,0.022958435118198395,0.1465071439743042,0.07766152918338776,0.04993656650185585,0.14547808468341827,0.26864856481552124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6580965518951416,0.3416816294193268,0.004793496336787939,0.14325648546218872,0.1848619431257248
7,1.0,0.1425076425075531,0.09465866535902023,0.07077493518590927,0.21511055529117584,0.2898131012916565,0.07391369342803955,0.05142344534397125,0.01135961338877678,0.29163721203804016,0.1560768187046051,0.16261981427669525,0.29031237959861755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26264673471450806,0.6182759404182434,0.10981512814760208,0.0985289216041565,0.37424853444099426
7,0.9,0.34275874495506287,0.15659520030021667,0.11834346503019333,0.16531316936016083,0.11989381164312363,0.11419099569320679,0.049896735697984695,0.07615183293819427,0.1418454349040985,0.22673967480659485,0.16551107168197632,0.19122500717639923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35375484824180603,0.09880747646093369,0.04207807406783104,0.12074588984251022,0.4228336811065674
7,0.8,0.20807501673698425,0.1675708293914795,0.17714598774909973,0.1448279768228531,0.28332000970840454,0.1627190262079239,0.05478585883975029,0.0,0.23656275868415833,0.10438453406095505,0.179034024477005,0.13424110412597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019899378530681133,0.17404331266880035,0.36967164278030396,0.012708242051303387,0.11866547912359238,0.16053201258182526
7,0.7,0.1572895050048828,0.09439851343631744,0.11805375665426254,0.22240403294563293,0.09348441660404205,0.15340395271778107,0.4076400399208069,0.0,0.3263501226902008,0.05506898835301399,0.16268779337406158,0.09809068590402603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18943649530410767,0.23299387097358704,0.010251092724502087,0.12688659131526947,0.30413392186164856
7,0.6,0.12060289829969406,0.10984805226325989,0.2646836042404175,0.18142156302928925,0.1656360626220703,0.12930434942245483,0.12711796164512634,0.0,0.20013152062892914,0.3068241775035858,0.16948693990707397,0.12403122335672379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14470691978931427,0.2395460307598114,0.009242546744644642,0.10968247056007385,0.13123513758182526
7,0.5,0.22850142419338226,0.15751628577709198,0.12439128756523132,0.11202654242515564,0.12691853940486908,0.2121400684118271,0.1451183408498764,0.0,0.2101932168006897,0.06439600139856339,0.11031030863523483,0.12350215017795563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30252987146377563,0.3149082660675049,0.015854811295866966,0.1331508755683899,0.08725165575742722
7,0.4,0.13685062527656555,0.09781618416309357,0.21623480319976807,0.12466820329427719,0.12875376641750336,0.14161376655101776,0.13435624539852142,0.0,0.1801045536994934,0.16741397976875305,0.2761327922344208,0.10991378128528595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2877669930458069,0.1411438286304474,0.023369522765278816,0.08213868737220764,0.06533841043710709
7,0.3,0.0914786159992218,0.21671062707901,0.18915946781635284,0.10539112240076065,0.1561632752418518,0.26086553931236267,0.05674847960472107,0.10804158449172974,0.0435117706656456,0.07733456045389175,0.5222215056419373,0.21896380186080933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027169203385710716,0.12624818086624146,0.10228811949491501,0.02023959532380104,0.27247101068496704,0.14651626348495483
7,0.2,0.2233191281557083,0.14914663136005402,0.3093005418777466,0.12728291749954224,0.15366527438163757,0.14491455256938934,0.09102530777454376,0.0,0.020969897508621216,0.09381115436553955,0.670150101184845,0.23031291365623474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10284765809774399,0.10816211998462677,0.044545769691467285,0.14349579811096191,0.161575585603714
7,0.1,0.21477985382080078,0.19053861498832703,0.323934406042099,0.1300830990076065,0.18163363635540009,0.31208863854408264,0.0017701878678053617,0.19896182417869568,0.06147710606455803,0.012281863950192928,0.6174763441085815,0.38293394446372986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20468702912330627,0.19111675024032593,0.011621611192822456,0.08022464066743851,0.09947405755519867
7,0.0,0.15085811913013458,0.09871593117713928,0.14835047721862793,0.13060082495212555,0.10363531857728958,0.14900480210781097,0.18250390887260437,0.041314929723739624,0.10823553055524826,0.017617758363485336,0.2626841962337494,0.5513198375701904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49260827898979187,0.14063327014446259,0.03681071475148201,0.17003673315048218,0.5659809708595276
8,1.0,0.1391952782869339,0.11482293903827667,0.12931273877620697,0.16830630600452423,0.29862427711486816,0.20814462006092072,0.01826826110482216,0.015667740255594254,0.2873777151107788,0.2072744220495224,0.38285794854164124,0.12073155492544174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11623795330524445,0.3160219192504883,0.6629896759986877,0.02640535496175289,0.10865413397550583,0.3829425871372223
8,0.9,0.1071283295750618,0.1385047882795334,0.09858445078134537,0.15720070898532867,0.1678561270236969,0.16967135667800903,0.14063780009746552,0.007078976836055517,0.19481801986694336,0.2762944996356964,0.18992286920547485,0.20331400632858276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366923213005066,0.18754592537879944,0.019975200295448303,0.19050337374210358,0.1518489569425583
8,0.8,0.30844932794570923,0.16176684200763702,0.14416655898094177,0.2046503871679306,0.14324969053268433,0.0956590324640274,0.13888265192508698,0.0015570383984595537,0.13833238184452057,0.28020188212394714,0.22162175178527832,0.1716204434633255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653881847858429,0.12351978570222855,0.031742483377456665,0.18451285362243652,0.12950009107589722
8,0.7,0.2758781909942627,0.12769511342048645,0.13733059167861938,0.13837137818336487,0.10308659821748734,0.16682060062885284,0.12326113134622574,0.0,0.12876327335834503,0.20417748391628265,0.2033025473356247,0.13402888178825378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016632365295663476,0.15315112471580505,0.07440891116857529,0.018994931131601334,0.20627695322036743,0.39318180084228516
8,0.6,0.3817077875137329,0.24157921969890594,0.10178937017917633,0.10952036082744598,0.14655353128910065,0.22782215476036072,0.22792014479637146,0.0,0.10591065138578415,0.18256959319114685,0.10455387830734253,0.12457151710987091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002465340541675687,0.12539438903331757,0.25994592905044556,0.004499101545661688,0.1649354249238968,0.04105929285287857
8,0.5,0.1755226105451584,0.18245241045951843,0.18031400442123413,0.1582825928926468,0.2129121720790863,0.09368163347244263,0.14992310106754303,0.0,0.21243980526924133,0.1288178712129593,0.12003111839294434,0.11534404754638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20563186705112457,0.23774538934230804,0.0,0.17650505900382996,0.08603298664093018
8,0.4,0.18634279072284698,0.09894170612096786,0.17166857421398163,0.21713855862617493,0.1850595772266388,0.21636785566806793,0.04764813929796219,0.0,0.20777276158332825,0.06986616551876068,0.5141030550003052,0.13805285096168518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775477010756731,0.20543739199638367,0.11104562133550644,0.02148934081196785,0.21157105267047882,0.10553938150405884
8,0.3,0.1936703771352768,0.12875130772590637,0.1937173306941986,0.14798064529895782,0.1561678647994995,0.26061320304870605,0.003235256765037775,0.0,0.018684234470129013,0.4996539354324341,0.2371775507926941,0.19252431392669678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008350784191861749,0.11506231874227524,0.06496748328208923,0.0,0.21782082319259644,0.18947657942771912
8,0.2,0.1438698023557663,0.12977702915668488,0.24942456185817719,0.1382349729537964,0.19140061736106873,0.14631287753582,0.041704509407281876,0.06950302422046661,0.6009682416915894,0.024485740810632706,0.4763258099555969,0.15425053238868713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004972857888787985,0.12381722778081894,0.06450771540403366,0.00980602391064167,0.19821391999721527,0.24217218160629272
8,0.1,0.31542158126831055,0.18097612261772156,0.3555013835430145,0.14973263442516327,0.15371397137641907,0.14466404914855957,0.07201950997114182,0.287320613861084,0.053852856159210205,0.032877035439014435,0.632181704044342,0.11933553218841553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149819254875183,0.09566695243120193,0.006331352517008781,0.1689610332250595,0.07926040142774582
8,0.0,0.24103648960590363,0.1720844805240631,0.1398676484823227,0.14895124733448029,0.14865009486675262,0.1818806529045105,0.06653273105621338,0.21722440421581268,0.19311213493347168,0.011040126904845238,0.6799895167350769,0.43419772386550903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028879395686089993,0.09187312424182892,0.093719981610775,0.0058334642089903355,0.3197307884693146,0.17877385020256042
9,1.0,0.09977885335683823,0.17754030227661133,0.3906060457229614,0.14242437481880188,0.14618472754955292,0.1119236946105957,0.2928859293460846,0.002360378159210086,0.2365189641714096,0.12617087364196777,0.1484997421503067,0.2070065438747406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28238290548324585,0.3246423602104187,0.024351967498660088,0.1655729115009308,0.37568220496177673
9,0.9,0.09274247288703918,0.2243373543024063,0.1441826969385147,0.19401447474956512,0.1729530543088913,0.1447218507528305,0.006829052232205868,0.05129227787256241,1.0447967052459717,0.023347264155745506,0.1311160922050476,0.26350441575050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167978648096323,0.23695135116577148,0.1573972851037979,0.004178028088063002,0.15066879987716675,0.235707625746727
9,0.8,0.11826468259096146,0.15160666406154633,0.1394691914319992,0.22121061384677887,0.11428377777338028,0.1614169478416443,0.3018563687801361,0.0,0.26304715871810913,0.014757392928004265,0.2065923810005188,0.0956793874502182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098736643791199,0.2944994270801544,0.025614606216549873,0.14401213824748993,0.0844680666923523
9,0.7,0.19580918550491333,0.1489017903804779,0.12578332424163818,0.1100877970457077,0.12010040134191513,0.19577766954898834,0.1520974487066269,0.0,0.17471341788768768,0.1118384450674057,0.31618067622184753,0.1337764412164688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086254358291626,0.3155193626880646,0.04408543184399605,0.22555983066558838,0.2686997354030609
9,0.6,0.36257123947143555,0.15356871485710144,0.15251624584197998,0.09711205959320068,0.20332083106040955,0.1462201327085495,0.24891072511672974,0.0,0.16538779437541962,0.10377304255962372,0.18300095200538635,0.14482222497463226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08528021723031998,0.16429929435253143,0.023645654320716858,0.15857192873954773,0.11834094673395157
9,0.5,0.16417908668518066,0.13201195001602173,0.2506064176559448,0.09763674437999725,0.12315195053815842,0.16678282618522644,0.09096075594425201,0.0,0.4334377348423004,0.027667708694934845,0.2108260542154312,0.1474057137966156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35835400223731995,0.1537652313709259,0.013506735675036907,0.09347791969776154,0.2600500285625458
9,0.4,0.14491800963878632,0.12605372071266174,0.7346354126930237,0.11190994083881378,0.24863725900650024,0.1930210143327713,0.007874912582337856,0.0,0.1391562521457672,0.0807240828871727,0.49322471022605896,0.14063198864459991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12432589381933212,0.08065319806337357,0.0015681263757869601,0.12369538843631744,0.11867159605026245
9,0.3,0.12058312445878983,0.1685861051082611,0.1695418506860733,0.13511019945144653,0.19489839673042297,0.1338878720998764,0.03931913524866104,0.0,0.12511055171489716,0.013499874621629715,0.2744809687137604,0.4236129820346832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1976754516363144,0.11952024698257446,0.002471859334036708,0.23015713691711426,0.09205078333616257
9,0.2,0.15602174401283264,0.1461571902036667,0.1553182303905487,0.15980304777622223,0.15100210905075073,0.1937059760093689,0.07321825623512268,0.0036123974714428186,0.08869573473930359,0.06400992721319199,0.423541784286499,0.2080366611480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003730264026671648,0.18169614672660828,0.17443224787712097,0.002554679522290826,0.15640856325626373,0.18079189956188202
9,0.1,0.25672534108161926,0.1678057312965393,0.1586933732032776,0.16805972158908844,0.15970993041992188,0.12781476974487305,0.14283008873462677,0.016726067289710045,0.1448429673910141,0.06988541036844254,0.13692137598991394,0.9023378491401672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30120816826820374,0.2696631848812103,0.004690599162131548,0.13363021612167358,0.17648570239543915
9,0.0,0.13679569959640503,0.14243055880069733,0.19407135248184204,0.15330089628696442,0.14644064009189606,0.11199408769607544,0.11619917303323746,0.09831756353378296,0.039798129349946976,0.12179803848266602,0.5198591947555542,0.508324921131134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501919686794281,0.19320319592952728,0.05549364909529686,0.11879068613052368,0.2107621431350708
10,1.0,0.1695217490196228,0.13777601718902588,0.2175949215888977,0.10126308351755142,0.15991301834583282,0.1818069964647293,0.07845692336559296,0.009614373557269573,0.3406534194946289,0.1542443335056305,0.18312588334083557,0.24057942628860474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7370262742042542,0.11366870999336243,0.038009680807590485,0.12552864849567413,0.4465310871601105
10,0.9,0.10789859294891357,0.16977375745773315,0.2218775898218155,0.1596444845199585,0.14093732833862305,0.15129265189170837,0.01665251888334751,0.02174784615635872,0.529990553855896,0.04738733917474747,0.18736521899700165,0.32640495896339417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026035159826278687,0.2458876371383667,0.3166296184062958,0.021929852664470673,0.22307896614074707,0.29396653175354004
10,0.8,0.11570844054222107,0.14039568603038788,0.13569360971450806,0.14965127408504486,0.12635189294815063,0.18996518850326538,0.18420960009098053,0.0,0.29016828536987305,0.1333499550819397,0.2607521116733551,0.15159623324871063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316891223192215,0.2265915423631668,0.18924561142921448,0.06827934086322784,0.3291245996952057,0.12488982081413269
10,0.7,0.18014352023601532,0.15065911412239075,0.20789411664009094,0.11923162639141083,0.1840907633304596,0.32021164894104004,0.021626492962241173,0.0,0.06553896516561508,0.0516960471868515,0.31762126088142395,0.12739117443561554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908064991235733,0.1620139330625534,0.019814105704426765,0.11690555512905121,0.28919410705566406
10,0.6,0.10198616981506348,0.10815052688121796,0.1607595831155777,0.17023897171020508,0.1617082804441452,0.13076265156269073,0.04750123620033264,0.0,0.20028240978717804,0.03402278944849968,0.17789964377880096,0.17396646738052368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029458035714924335,0.11773385107517242,0.16268393397331238,0.01423068530857563,0.19024203717708588,0.4259442985057831
10,0.5,0.10460875183343887,0.12705683708190918,0.14771027863025665,0.1644969880580902,0.2570854127407074,0.12268884479999542,0.060589876025915146,0.0,0.2541976869106293,0.1285877674818039,0.1786060780286789,0.09721902757883072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245121881365776,0.17375867068767548,0.005738781299442053,0.20098796486854553,0.1192760020494461
10,0.4,0.12624867260456085,0.08750557154417038,0.3573439419269562,0.15780912339687347,0.16273002326488495,0.126446932554245,0.038851458579301834,0.0,0.3091293275356293,0.029552036896348,0.36053672432899475,0.09358805418014526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016830519307404757,0.16371095180511475,0.09707974642515182,0.004832950420677662,0.15004760026931763,0.23076128959655762
10,0.3,0.17036175727844238,0.19660262763500214,0.316585510969162,0.1167009100317955,0.25980567932128906,0.1525985598564148,0.11235473304986954,0.0,0.018811075016856194,0.014551539905369282,0.6759294867515564,0.1791749894618988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12466040998697281,0.13144080340862274,0.005152379162609577,0.19674566388130188,0.2036253809928894
10,0.2,0.15428806841373444,0.11228066682815552,0.1510569453239441,0.17896969616413116,0.16433948278427124,0.17379000782966614,0.01192613784223795,0.02503885328769684,0.2347683161497116,0.03518914431333542,0.42092636227607727,0.4998340904712677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1387193650007248,0.06934452801942825,0.002697297604754567,0.18172426521778107,0.12331996113061905
10,0.1,0.1921711266040802,0.2411423623561859,0.20235295593738556,0.121914342045784,0.1452595293521881,0.11731753498315811,0.07470609992742538,0.038872282952070236,0.14283154904842377,0.014871058985590935,0.30209824442863464,0.8491742610931396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16324001550674438,0.10136779397726059,0.0070546469651162624,0.10280366241931915,0.14549632370471954
10,0.0,0.16418515145778656,0.11722689867019653,0.2133447527885437,0.15536490082740784,0.14955313503742218,0.13714581727981567,0.11502738296985626,0.04815176501870155,0.47509559988975525,0.05336018651723862,0.5727609992027283,0.3818477988243103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930944323539734,0.06794469058513641,0.008720837533473969,0.18979047238826752,0.11663921177387238
